user_id,item_id,cat_id,seller_id,brand_id,time_stamp,action_type
153790,17392,1200,4565,4358,0604,0
153790,245490,1431,2451,695,0604,0
153790,601401,1338,853,404,0721,0
153790,190019,1247,853,5030,0721,0
153790,495879,1644,853,7072,0721,0
153790,460116,278,4950,5763,0615,0
153790,727428,1360,4719,7418,0615,0
153790,710302,1467,2781,5683,1110,3
153790,634856,898,1346,7995,1110,3
153790,209679,1238,158,99,1110,0
153790,634856,898,1346,7995,1110,0
153790,710302,1467,2781,5683,1110,0
153790,710302,1467,2781,5683,1110,0
153790,444179,656,4218,3700,1110,0
153790,209679,1238,158,99,1110,0
153790,209679,1238,158,99,1110,0
153790,104221,1644,853,7072,0723,0
153790,705878,1467,2781,5683,1110,0
153790,402637,656,4218,3700,1110,0
153790,705878,1467,2781,5683,1110,0
153790,355196,499,4950,1866,0615,0
153790,735243,1100,4918,3535,0615,0
153790,264177,517,4950,5472,0615,0
153790,242027,773,4950,5472,0615,0
153790,702370,1100,4918,3535,0615,0
153790,890128,1271,4785,1422,0615,0
153790,355494,892,4950,5472,0615,0
153790,710302,1467,2781,5683,1110,0
153790,496778,656,4218,3700,1110,0
153790,710302,1467,2781,5683,1110,0
153790,631714,1271,3955,1422,0723,0
153790,209679,1238,158,99,1110,3
153790,892460,1467,2781,5683,1110,0
153790,508140,1467,2781,3305,1110,0
153790,209679,1238,158,99,1110,0
153790,209679,1238,158,99,1110,0
153790,710302,1467,2781,5683,1110,0
153790,444179,656,4218,3700,1110,0
153790,1040366,1271,4785,1422,0615,0
153790,579254,747,964,8397,0813,0
153790,414007,602,1719,2276,0830,0
153790,1097341,1656,638,1444,0526,2
153790,147706,1357,4918,3535,0526,0
153790,901101,1656,638,1444,0526,0
153790,921985,1100,4918,3535,0526,0
153790,921985,1100,4918,3535,0526,0
153790,1097341,1656,638,1444,0526,0
153790,901101,1656,638,1444,0526,2
153790,921985,1100,4918,3535,0526,0
153790,901101,1656,638,1444,0526,0
153790,146088,31,4918,3535,0526,0
153790,1015794,1656,638,1444,0526,0
153790,596896,602,1719,2276,0830,0
153790,320683,656,3518,4805,1104,0
153790,1047486,962,2193,2269,1104,0
153790,147344,218,2193,7744,1104,0
153790,586915,1453,2193,3591,1104,0
153790,147344,218,2193,7744,1104,0
153790,694789,962,2193,2269,1104,0
153790,779949,1453,305,7744,1104,0
153790,1026129,555,2193,4292,1104,0
153790,582176,555,2418,6652,1104,0
153790,136787,1453,340,7744,1104,0
153790,779949,1453,305,7744,1104,0
153790,582176,555,2418,6652,1104,0
153790,147344,218,2193,7744,1104,0
153790,286133,218,2418,6652,1104,0
153790,288327,218,2418,6652,1104,0
153790,444379,602,1719,2276,0830,0
153790,88361,484,1641,5067,1106,0
26516,416965,1401,586,5579,1107,0
26516,416965,1401,586,5579,1107,0
26516,416965,1401,586,5579,1107,0
26516,352345,177,2565,8149,1101,0
26516,778415,1401,3326,6585,1025,0
26516,778415,1401,3326,6585,1025,0
26516,778415,1401,3326,6585,1025,0
26516,33125,1401,3214,1887,1025,0
26516,778415,1401,3326,6585,1025,0
26516,350413,993,3326,6585,1025,0
26516,778415,1401,3326,6585,1025,0
26516,983570,1401,3214,1887,1025,0
26516,33418,1401,192,5638,1025,0
26516,154863,1401,3326,6585,1025,0
26516,846183,993,3326,6585,1025,0
26516,442084,192,3326,6585,1025,0
26516,778415,1401,3326,6585,1025,0
26516,713705,993,3326,6585,1025,0
26516,325145,1401,3214,1887,1025,0
26516,519763,683,192,5638,1025,0
26516,778415,1401,3326,6585,1025,0
26516,713705,993,3326,6585,1025,0
26516,671452,993,3326,6585,1025,0
26516,519763,683,192,5638,1025,0
26516,442084,192,3326,6585,1025,0
26516,713705,993,3326,6585,1025,0
26516,519763,683,192,5638,1025,0
26516,142231,177,2565,8149,1101,0
26516,352345,177,2565,8149,1101,0
26516,864684,177,2565,8149,1101,0
26516,462747,351,1892,6585,1026,0
26516,1106283,1401,1892,6585,1026,0
26516,391880,351,1892,6585,1026,0
26516,864684,177,2565,8149,1026,0
26516,712042,497,1892,6585,1026,0
26516,442084,192,3326,6585,1026,0
26516,384779,1401,1892,6585,1026,0
26516,352345,177,2565,8149,1026,0
26516,443042,1517,1892,6585,1026,0
26516,864684,177,2565,8149,1026,0
26516,877383,177,2565,8149,1026,0
26516,352345,177,2565,8149,1026,0
26516,654894,1401,1892,6585,1026,0
26516,201361,177,2565,8149,1026,0
26516,712042,497,1892,6585,1026,0
26516,384779,1401,1892,6585,1026,0
26516,352345,177,2565,8149,1026,0
26516,26380,893,3951,3631,1011,3
26516,877383,177,2565,8149,1026,0
26516,761074,993,4161,5812,1023,0
26516,26380,893,3951,3631,1023,0
26516,26380,893,3951,3631,1023,0
26516,833222,151,3951,3381,1023,0
26516,506689,43,4161,5812,1023,0
26516,201361,177,2565,8149,1026,0
26516,1032247,331,1892,6585,1026,0
26516,180115,177,2565,8149,1026,0
26516,391880,351,1892,6585,1026,0
26516,1106283,1401,1892,6585,1026,0
26516,719522,177,2565,8149,1026,0
26516,352345,177,2565,8149,1026,2
26516,877383,177,2565,8149,1026,0
26516,201361,177,2565,8149,1026,2
26516,877383,177,2565,8149,1026,2
26516,71357,331,1892,6585,1026,0
26516,1064172,177,2565,8149,1026,0
26516,778415,1401,3326,6585,1026,0
26516,384779,1401,1892,6585,1026,0
26516,352345,177,2565,8149,1026,0
26516,712042,497,1892,6585,1026,0
26516,1093392,993,1892,6585,1026,0
26516,877383,177,2565,8149,1026,0
26516,821639,331,4161,5812,1111,0
26516,771446,786,862,8281,1111,0
26516,683349,1401,586,5579,1111,0
26516,1052021,1644,4161,5812,1111,0
26516,544572,1401,586,5579,1111,0
26516,1052021,1644,4161,5812,1111,0
26516,416965,1401,586,8210,1111,2
26516,384440,788,4161,5812,1111,2
26516,241232,77,4161,5812,1111,2
26516,846996,602,2403,2373,1111,2
26516,66049,602,2403,2373,1111,2
26516,124948,484,4161,5812,1111,2
26516,821639,331,4161,5812,1111,0
26516,613972,331,586,5579,1111,0
26516,846996,602,2403,8417,1111,0
26516,334700,241,586,5579,1111,0
26516,821639,331,4161,5812,1111,0
26516,66049,602,2403,8417,1111,0
26516,66049,602,2403,8417,1111,0
26516,1052021,1644,4161,5812,1111,0
26516,821639,331,4161,5812,1111,0
26516,821639,331,4161,5812,1111,0
26516,877454,331,4161,5812,1111,0
26516,1052021,1644,4161,5812,1111,0
26516,1052021,1644,4161,5812,1111,0
26516,544572,1401,586,8210,1111,2
26516,258481,192,4161,5812,1111,2
26516,352345,177,2565,8149,1111,2
26516,334700,241,586,8210,1111,2
26516,683349,1401,586,8210,1111,2
26516,442084,192,3326,6585,1027,0
26516,793743,786,185,8172,1027,3
26516,442084,192,3326,6585,1027,0
26516,877454,331,4161,5812,1111,0
26516,682244,786,862,8281,1111,0
26516,683349,1401,586,5579,1111,0
26516,821639,331,4161,5812,1111,0
26516,269841,1401,586,5579,1105,0
26516,718702,1298,1989,1954,1105,0
26516,357691,1344,4533,3533,1105,0
26516,985933,1401,586,5579,1105,0
26516,286473,944,4161,5812,1105,0
26516,416965,1401,586,5579,1105,0
26516,240756,1401,586,5579,1105,0
26516,821639,331,4161,5812,1105,0
26516,640079,1401,586,5579,1105,0
26516,1096201,1401,586,5579,1105,0
26516,758240,392,640,3650,1009,0
26516,186407,392,941,3650,1009,0
26516,324635,1401,2722,5579,1105,0
26516,186407,392,941,3650,1009,0
26516,1090575,1401,2722,5579,1105,0
26516,985933,1401,586,5579,1105,0
26516,1090575,1401,2722,5579,1105,0
26516,820475,1401,586,5579,1105,0
26516,270384,1401,2722,5579,1105,0
26516,165714,1290,586,5579,1105,0
26516,752195,1290,586,5579,1105,0
26516,498312,683,2722,5579,1105,0
26516,163801,103,586,5579,1105,0
26516,544572,1401,586,5579,1105,0
26516,958271,192,4161,5812,1105,0
26516,369683,484,2722,5579,1105,0
26516,240756,1401,586,5579,1105,0
26516,1054413,1401,2722,5579,1105,0
26516,482364,1401,2722,5579,1105,0
26516,241232,77,4161,5812,1105,0
26516,683349,1401,586,5579,1105,0
26516,56826,1401,2722,5579,1105,0
26516,814771,103,586,5579,1105,0
26516,643221,559,3648,1440,0715,0
26516,1039510,1401,192,5638,1107,0
78617,1080760,1142,227,6997,0921,0
78617,74712,737,3484,7635,0729,0
78617,138197,1112,3484,7635,0729,0
78617,74712,737,3484,7635,0729,0
78617,45923,1023,4458,6997,0729,0
78617,74712,737,3484,8255,0729,2
78617,37063,1023,1421,3698,0806,0
78617,138006,1198,2816,3186,0627,0
78617,529808,1198,2816,3186,0627,0
78617,394800,1198,2816,3186,0627,0
78617,798006,1349,1921,8349,0723,0
78617,795232,664,3859,1552,0817,0
78617,37063,1023,1421,3698,0805,2
78617,45923,1023,4458,6997,0728,0
78617,602004,611,2561,6633,1111,2
78617,1087437,895,2445,2449,1111,0
78617,602004,611,2561,6633,1111,0
78617,1087437,895,2445,2449,1111,2
78617,602004,611,2561,6633,1111,0
78617,45923,1023,4458,6997,0728,2
78617,822352,1272,2106,1725,0812,2
78617,392466,996,2106,1725,0812,2
78617,862559,1165,2106,1725,0812,2
78617,38843,1023,3545,5860,0728,0
78617,602004,611,2561,6633,1111,2
78617,795232,664,3859,1552,0816,2
78617,38843,1023,3545,5860,0727,0
78617,38843,1023,3545,5860,0727,2
78617,721655,1142,227,6997,0921,0
366342,579022,1401,1892,6585,0615,0
366342,787949,993,1892,6585,1110,0
366342,443042,1517,1892,6585,0615,0
366342,685827,43,270,397,0615,0
366342,166387,351,1892,6585,0615,0
366342,364811,499,1505,5472,0615,0
366342,1076627,993,1892,6585,1110,0
366342,579022,1401,1892,6585,1110,0
366342,1098875,351,1892,6585,1110,0
366342,391880,351,1892,6585,1110,0
366342,12612,800,3235,392,1018,3
366342,925737,125,1892,6585,1110,0
366342,719128,1401,1892,6585,0615,0
366342,1082383,993,1892,6585,1110,0
366342,487805,351,1892,6585,1110,0
366342,1098875,351,1892,6585,1110,0
366342,1093392,993,1892,6585,1110,0
366342,1082383,993,1892,6585,1110,0
366342,497291,629,1892,6585,1110,0
366342,756200,351,1892,6585,1110,0
366342,487805,351,1892,6585,1110,0
366342,86157,933,1892,6585,1110,0
366342,1093392,993,1892,6585,1110,0
366342,794335,993,1892,6585,1110,0
366342,665417,351,1892,6585,1110,0
366342,196616,351,1892,6585,1110,0
366342,362953,351,1892,6585,1110,0
366342,325644,993,1892,6585,1110,0
366342,44341,351,1892,6585,1110,0
366342,794335,993,1892,6585,1110,0
366342,686222,1401,1892,6585,1110,0
366342,885901,1401,1892,6585,0615,0
366342,328300,351,1892,6585,1110,0
366342,1076627,993,1892,6585,1110,0
366342,202626,933,1892,6585,1110,0
366342,797933,517,3144,4026,1110,3
366342,885901,1401,1892,6585,0615,0
366342,169807,1339,3951,3631,0615,0
366342,974222,351,1892,6585,1110,0
366342,408909,993,1892,6585,1110,0
366342,337112,295,4936,58,0615,0
366342,1103738,1401,1892,6585,0615,0
366342,575248,43,1892,6585,1110,0
366342,196616,351,1892,6585,1110,0
366342,487805,351,1892,6585,1110,0
366342,362953,351,1892,6585,1110,0
366342,166387,351,1892,6585,1110,0
366342,1112025,351,1892,6585,1110,0
366342,487805,351,1892,6585,1110,0
366342,196616,351,1892,6585,1110,0
366342,337521,1401,3326,6585,1110,0
366342,487805,351,1892,6585,1110,0
366342,429242,1401,1892,6585,0615,0
366342,569920,1401,1892,6585,1110,0
366342,199447,1583,4663,4234,1110,0
366342,267511,933,1892,6585,1110,0
366342,931684,993,1892,6585,1110,0
366342,1106283,1401,1892,6585,0615,0
366342,82602,351,1892,6585,0615,0
366342,472867,1518,3170,6314,0615,0
366342,396657,1100,388,7254,0615,0
366342,298079,43,3326,6585,1110,0
366342,654894,1401,1892,6585,0615,0
366342,77022,488,2420,8037,0615,0
366342,579022,1401,1892,6585,0615,0
366342,409707,351,1892,6585,0615,0
366342,223476,788,1716,927,0615,0
366342,885901,1401,1892,6585,0615,0
366342,487805,351,1892,6585,1110,0
366342,364811,499,1505,5472,0615,0
366342,1082383,993,1892,6585,1110,0
366342,579022,1401,1892,6585,1110,0
366342,391880,351,1892,6585,1110,0
366342,781351,1401,1892,6585,0615,0
366342,188315,1583,4534,1687,0716,0
366342,353995,681,3614,3427,1107,3
366342,75602,499,1505,5472,0716,0
366342,296885,1644,199,1866,0525,0
366342,377033,1058,4950,1866,0525,0
366342,467744,1105,1826,542,0525,0
366342,1009915,793,444,2731,0525,0
366342,673921,747,964,8397,0525,0
366342,776518,805,444,2731,0525,0
366342,1095679,1183,1644,404,0525,0
366342,196388,786,199,1866,0525,0
366342,448776,1100,102,7714,0525,0
366342,331763,1656,638,1444,0716,0
366342,75602,499,1505,5472,0716,0
366342,75602,499,1505,5472,0716,0
366342,75602,499,1505,5472,0716,0
366342,75602,499,1505,5472,0716,0
366342,75602,499,1505,5472,0716,2
366342,75602,499,1505,5472,0716,0
366342,718306,1292,1505,5472,0716,2
366342,718306,1292,1505,5472,0716,0
366342,117089,245,3144,4026,0907,0
366342,934017,1357,3144,4026,0907,0
366342,753017,245,3144,4026,0907,0
366342,117089,245,3144,4026,0907,0
366342,753017,245,3144,4026,0907,0
366342,197437,893,4663,4234,1111,2
366342,893999,43,2954,1847,1111,2
366342,418118,1528,397,2244,0707,0
366342,203050,606,2313,3322,0707,0
366342,203050,606,2313,3322,0707,3
366342,822957,747,2954,1847,1111,2
366342,822957,747,2954,1847,1111,2
366342,487805,351,1892,6585,1111,2
366342,653397,387,606,376,0815,0
366342,267380,1357,444,2731,1111,2
366342,548344,1422,4950,1866,1003,0
366342,548344,1422,4950,1866,1003,0
366342,548344,1422,4950,1866,1003,0
366342,900652,1197,2675,69,1003,0
366342,451875,1422,4950,7900,1003,0
366342,548344,1422,4950,1866,1003,2
366342,974222,351,1892,6585,1111,2
366342,651029,1357,444,2731,1111,2
366342,545920,610,2954,1847,1111,2
366342,794335,993,1892,6585,1111,2
366342,1039486,893,4663,4234,1111,2
366342,391880,351,1892,6585,1111,2
366342,606409,1590,4663,4234,1111,2
366342,676076,1583,4663,4234,1111,2
366342,1052189,893,4663,4234,1111,2
366342,822957,747,2954,1847,1111,0
366342,822957,747,2954,1847,1111,0
366342,822957,747,2954,1847,1111,0
366342,606409,1590,4663,4234,1111,0
366342,837872,1357,444,2731,1111,0
366342,1008969,43,2954,1847,1111,0
366342,1039486,893,4663,4234,1111,0
366342,651029,1357,444,2731,1111,0
366342,837872,1357,444,2731,1111,0
366342,872519,278,3319,5988,1111,0
366342,1039486,893,4663,4234,1111,0
366342,395164,484,2954,1847,1111,0
366342,1023283,747,2954,1847,1111,0
366342,395164,484,2954,1847,1111,0
366342,657660,517,3144,4026,1111,0
366342,679944,1566,4663,4234,1111,0
366342,140931,1644,3319,7072,1111,0
366342,719325,484,2954,1847,1111,0
366342,893999,43,2954,1847,1111,0
366342,36015,610,2954,1847,1111,0
366342,797933,517,3144,4026,1106,3
366342,645640,766,3144,4026,1106,3
366342,258787,1644,4956,1866,1106,0
366342,711507,766,3144,4026,1106,3
366342,783441,1016,2954,1847,1111,0
366342,78910,1357,444,2731,1111,0
366342,645640,766,3144,4026,1111,0
366342,354165,151,2838,4917,1111,3
366342,197437,893,4663,4234,1111,0
366342,676076,1583,4663,4234,1111,0
366342,651029,1357,444,2731,1111,0
366342,730518,1644,2954,1847,1111,0
366342,893999,43,2954,1847,1111,0
366342,267380,1357,444,2731,1111,0
366342,719325,484,2954,1847,1111,0
366342,893999,43,2954,1847,1111,0
366342,1039486,893,4663,4234,1111,0
366342,148770,1357,444,2731,1111,0
366342,267380,1357,444,2731,1111,0
366342,22629,103,2954,1847,1111,0
366342,463867,1644,2954,1847,1111,0
366342,395164,484,2954,1847,1111,0
366342,1023283,747,2954,1847,1111,0
366342,680038,1644,2954,1847,1111,0
366342,395164,484,2954,1847,1111,0
366342,615680,1247,2838,5647,1111,0
366342,611231,893,4663,4234,1111,0
366342,746945,1357,444,2731,1111,0
366342,822957,747,2954,1847,1111,0
366342,651029,1357,444,2731,1111,0
366342,1052189,893,4663,4234,1111,0
366342,60969,235,2838,5647,1111,0
366342,546871,1357,444,2731,1111,0
366342,680038,1644,2954,1847,1111,0
366342,1052189,893,4663,4234,1111,0
366342,627526,1192,2954,1847,1111,0
366342,267380,1357,444,2731,1111,0
366342,730518,1644,2954,1847,1111,0
366342,267380,1357,444,2731,1111,0
366342,197437,893,4663,4234,1111,0
366342,1023283,747,2954,1847,1111,0
366342,487805,351,1892,6585,1111,0
366342,545920,610,2954,1847,1111,2
366342,75602,499,1505,5472,0720,0
366342,658443,788,1369,4917,0827,0
366342,658443,788,1369,4917,0827,3
366342,216025,488,1119,3535,0827,0
366342,611231,893,4663,4234,1111,2
366342,545920,610,2954,1847,1111,0
366342,27085,805,3421,2731,0622,0
366342,467744,1105,1826,542,0705,0
366342,448776,1100,102,7714,0705,0
366342,1092305,1593,3144,4026,1104,3
366342,304063,551,4853,6011,0714,0
366342,75602,499,1505,5472,0905,0
366342,258787,1644,4956,1866,1104,3
366342,893999,43,2954,1847,1104,3
366342,192851,43,2954,1847,1104,3
366342,446815,1644,2257,2244,0706,2
366342,446815,1644,2257,2244,0706,0
366342,446815,1644,2257,2244,0706,0
366342,821604,898,1346,7995,0706,0
366342,199447,1583,4663,4234,0916,0
366342,917268,683,503,4143,0904,0
366342,617047,812,503,4143,0904,0
366342,917268,683,503,4143,0904,3
366342,1004370,1583,4663,4234,0916,0
366342,880587,1583,4663,4234,0916,0
366342,1037296,1232,4663,4234,0916,0
366342,1037296,1232,4663,4234,0916,0
366342,372966,1583,4663,4234,0916,2
366342,129382,1583,4663,4234,0916,2
366342,1037296,1232,4663,4234,0916,2
366342,372966,1583,4663,4234,0916,0
366342,129382,1583,4663,4234,0916,0
366342,372966,1583,4663,4234,0916,0
366342,372966,1583,4663,4234,0916,0
366342,853435,1232,4663,4234,0916,0
366342,1004370,1583,4663,4234,0916,0
366342,372966,1583,4663,4234,0916,0
366342,853435,1232,4663,4234,0916,0
366342,363605,218,3280,1886,0928,3
366342,477735,1583,4663,4234,0830,0
366342,363605,218,3280,1886,0928,0
366342,129382,1583,4663,4234,0928,0
366342,763648,43,270,397,1108,3
366342,9105,1656,638,1444,1108,3
366342,660576,1232,4663,4234,0916,0
366342,1004370,1583,4663,4234,0830,0
366342,633751,278,474,5988,1108,3
366342,199447,1583,4663,4234,0830,3
366342,606409,1590,4663,4234,0830,0
366342,372966,1583,4663,4234,0830,0
366342,199447,1583,4663,4234,0830,0
366342,36202,1583,4663,4234,0916,0
366342,803526,1401,1892,6585,1110,0
171799,958000,352,32,8346,1010,0
171799,958000,352,32,8346,1010,0
171799,958000,352,32,8346,1010,0
171799,614056,1200,1488,3650,0922,0
171799,958000,352,32,8346,1010,0
171799,958000,352,32,8346,1010,0
171799,213276,1190,32,783,1010,0
171799,611141,1525,167,2072,1010,0
171799,958000,352,32,8346,1010,0
171799,958000,352,32,8346,1010,0
171799,958000,352,32,8346,1010,0
171799,958000,352,32,8346,1010,0
171799,984073,174,2872,6762,0901,0
171799,614056,1200,1488,3650,0922,0
171799,614056,1200,1488,5270,0922,2
171799,614056,1200,1488,3650,0922,0
171799,614056,1200,1488,3650,0922,0
171799,958000,352,32,8346,1010,2
171799,614056,1200,1488,3650,0922,0
171799,873898,559,3139,549,0826,0
171799,611141,1525,167,2072,1010,0
171799,526511,352,1181,2072,1010,0
171799,87781,985,2641,3434,0614,0
171799,87781,985,2641,3434,0614,0
171799,115067,155,2986,5081,0620,0
171799,115067,155,2986,5081,0620,0
171799,115067,155,2986,5081,0620,0
171799,1096643,689,1589,2708,0620,0
171799,526222,155,2986,5081,0620,0
171799,242820,36,2837,4279,0606,0
171799,1066559,36,3334,6352,0606,0
171799,394020,666,3619,4777,1109,0
171799,293570,628,1246,3650,0902,0
171799,953086,628,1246,3650,0902,0
171799,603181,614,1002,3564,0810,0
171799,259995,1349,802,4279,0912,0
171799,892447,1349,1251,4279,0613,0
171799,514670,352,300,3650,0919,0
171799,514670,352,300,3650,0919,0
171799,242188,1198,350,3186,0625,0
171799,259995,1349,802,4279,0912,0
171799,182035,357,389,1975,0617,0
171799,854039,883,3281,2784,0821,0
171799,182035,357,389,1975,0617,0
171799,1015322,513,4989,6787,0605,0
171799,1108105,756,723,4267,1111,0
171799,696329,756,2075,4725,1111,0
171799,460461,883,3826,2232,1111,0
171799,845736,1344,3146,4777,1111,0
171799,1108105,756,723,4267,1111,2
171799,168714,666,4382,8012,1111,0
171799,603181,614,1002,3564,1023,0
171799,614056,1200,1488,3650,0927,0
171799,614056,1200,1488,3650,0927,0
171799,613442,1668,2323,6275,0807,0
171799,945837,756,723,4267,1111,2
171799,865068,1344,4900,1954,1111,0
171799,608042,883,3826,2232,1111,2
171799,59447,756,723,1617,1111,2
171799,460461,883,3826,2232,1111,2
171799,922514,1603,3368,5603,1111,0
171799,371491,756,723,4267,1111,0
171799,945837,756,723,4267,1111,0
171799,608042,883,3826,2232,1111,0
171799,460461,883,3826,2232,1111,0
171799,608042,883,3826,2232,1111,0
171799,851373,84,723,2666,1111,0
171799,148516,883,3826,2232,1111,0
171799,148516,883,3826,2232,1111,0
171799,865068,1344,4900,1954,1111,0
171799,42232,666,3146,4777,1111,0
171799,152087,1349,2446,451,1111,0
171799,90166,67,2075,6762,1111,0
171799,371491,756,723,4267,1111,0
171799,59447,756,723,1617,1111,0
171799,777572,756,218,4267,1111,0
171799,75461,1603,3368,5603,1111,0
171799,87781,985,2641,3434,0614,0
106629,710872,707,1574,6615,0601,0
106629,54076,664,3758,2055,0816,0
106629,984857,1606,777,1153,0816,0
106629,1005845,662,2905,2842,0601,0
106629,305410,1349,702,1360,0924,0
106629,554430,114,360,2454,0601,0
106629,554430,114,360,2454,0601,0
106629,47934,1213,4255,1573,1007,0
106629,886512,407,2090,2565,1012,0
106629,619311,662,1738,3182,0816,3
106629,886512,407,2090,2565,1012,2
106629,886512,407,2090,2565,1012,0
106629,658781,1238,1595,5800,0924,0
106629,175928,267,4508,6326,0924,0
106629,175928,267,4508,6326,0924,0
106629,27545,1349,802,1360,0924,0
106629,1043502,664,1696,7577,0919,2
106629,1043502,664,1696,7577,0919,0
106629,1043502,664,1696,7577,0919,0
106629,637403,1213,1304,2276,0608,0
106629,79711,1238,12,1667,0529,0
106629,595218,1090,485,2891,0919,0
106629,305410,1349,702,1360,0924,0
106629,1043502,664,1696,7577,0919,0
106629,22157,1553,2175,7935,1012,0
106629,886512,407,2090,2565,1012,0
106629,314345,1238,1595,5800,0924,0
106629,789857,1349,3834,1360,0924,0
106629,175928,267,4508,6326,0924,2
106629,268516,1326,2190,4867,0924,0
106629,275659,267,4388,1773,0721,0
106629,888424,1,4987,6762,1107,0
106629,608961,748,471,3431,1012,0
106629,789857,1349,3834,1360,0924,0
106629,175928,267,4508,6326,0924,0
106629,1043502,664,1696,7577,0920,0
106629,175928,267,4508,6326,0924,0
106629,886512,407,2090,2565,1012,0
106629,1043502,664,1696,7577,0919,0
106629,595218,1090,485,2891,0919,0
106629,170582,1438,4551,5274,0816,0
106629,271157,276,2709,4360,0816,0
106629,1005845,662,2905,2842,0601,0
106629,710872,707,1574,6615,0601,0
106629,271157,276,2709,4360,0816,0
106629,221231,464,4909,4304,0601,0
106629,1029992,267,1200,2276,0601,0
106629,554430,114,360,4982,0601,2
106629,719704,276,10,2183,1013,0
106629,719704,276,10,2183,1013,0
106629,1047017,1438,2764,6199,0531,0
106629,476462,1443,4316,8015,0822,0
106629,1047017,1438,2764,6199,0531,2
106629,776874,662,4173,5376,0722,0
106629,337232,1238,1102,1214,0722,0
106629,389567,1238,1102,1214,0722,0
106629,159310,614,4160,7577,1001,0
106629,713383,1528,2891,6371,1001,0
106629,798792,664,2459,5334,1001,0
106629,1047017,1438,2764,6199,0531,0
106629,1047017,1438,2764,6199,0531,0
106629,79711,1238,12,1667,0531,0
106629,243468,267,1304,2276,0511,2
106629,995801,351,3219,5307,0518,2
106629,867210,662,4173,5376,0722,0
106629,158122,1525,1308,4212,1005,0
106629,1047017,1438,2764,6199,0531,0
106629,860559,1604,643,968,0714,0
106629,860559,1604,643,968,0714,0
106629,882925,1349,1503,7279,0905,0
106629,969054,1505,643,968,0714,0
106629,731953,276,3556,1236,1030,0
106629,136926,639,1700,7447,1030,0
106629,459642,1298,1989,1954,1030,0
106629,731953,276,3556,1236,1013,0
106629,524793,247,3758,2055,0825,2
106629,524793,247,3758,2055,0825,0
106629,340004,664,2537,6066,0825,0
106629,341688,1577,4094,7749,0725,0
106629,183560,1438,602,1799,0808,2
106629,488570,662,1822,2808,0808,0
106629,684016,1467,1381,2333,0629,0
106629,684016,1467,1381,2333,0629,0
106629,684016,1467,1381,2333,0629,2
106629,684016,1467,1381,2333,0629,0
106629,183560,1438,602,1799,0808,0
106629,522227,120,2537,6066,0725,0
106629,637385,1438,1206,4360,0808,0
106629,183560,1438,602,1799,0808,0
106629,205182,1188,483,6309,0908,0
106629,308590,276,4192,6999,0908,0
106629,637385,1438,1206,4360,0808,2
106629,235937,267,823,6884,1004,0
106629,931580,662,1272,3489,0729,0
106629,800613,1349,640,7279,0729,0
106629,800613,1349,640,7279,0729,0
106629,1030132,1213,60,2638,0609,0
106629,211366,267,800,6326,0609,0
106629,341688,1577,4094,7749,0725,0
106629,341688,1577,4094,7749,0725,0
106629,717449,247,3730,232,0725,0
106629,416820,36,3608,7279,0729,0
106629,677545,36,174,7279,0729,0
106629,776874,662,4173,5376,0725,0
106629,416207,662,3990,5644,0729,0
106629,733181,662,1138,4104,0729,0
106629,677545,36,174,7279,0730,2
106629,776874,662,4173,5376,0725,0
106629,776874,662,4173,5376,0725,0
106629,522227,120,2537,6066,0725,0
106629,341688,1577,4094,7749,0725,0
106629,677545,36,174,7279,0730,0
106629,756421,1213,282,6326,0730,0
106629,677545,36,174,7279,0730,0
106629,677545,36,174,7279,0730,0
106629,756421,1213,282,6326,0730,2
106629,756421,1213,282,6326,0730,0
106629,756421,1213,282,6326,0730,0
106629,677545,36,174,7279,0801,0
106629,340495,602,3196,2541,0630,0
106629,340495,602,3196,2541,0630,0
106629,1018589,88,240,6761,0622,0
106629,637385,1438,1206,4360,0808,0
106629,183560,1438,602,1799,0808,0
106629,524793,247,3758,2055,0825,0
106629,524793,247,3758,2055,0825,0
106629,112536,602,3196,2541,0627,0
106629,1069044,602,3196,2541,0627,0
106629,443346,602,3196,2541,0627,0
106629,497270,602,3196,2541,0627,0
106629,363963,602,3196,2541,0627,0
106629,444011,602,3196,2541,0627,0
106629,800613,1349,640,7279,0612,0
106629,1029992,267,1200,2276,0707,0
106629,800613,1349,640,7279,0612,0
106629,112536,602,3196,2541,0627,0
106629,967706,267,290,7896,0612,0
106629,2286,602,3196,2541,0627,0
106629,979024,247,3995,8288,0627,0
106629,363963,602,3196,2541,0627,0
106629,843986,602,3196,2541,0627,0
106629,381206,602,3196,2541,0627,0
106629,205459,602,3196,2541,0627,0
106629,757325,602,3196,2541,0627,0
106629,714849,602,3196,2541,0627,0
106629,954684,602,2336,4382,0627,0
106629,1016091,602,3196,2541,0627,0
106629,591558,1577,1102,1214,0624,0
106629,806795,602,3196,2541,0627,0
106629,757325,602,3196,2541,0627,0
106629,305304,602,3196,2541,0627,0
106629,954296,602,3196,2541,0627,0
106629,403091,602,1760,2197,0707,0
106629,932043,602,3196,2541,0627,0
106629,444011,602,3196,2541,0627,0
106629,954296,602,3196,2541,0627,0
106629,1016091,602,3196,2541,0627,0
106629,305304,602,3196,2541,0627,0
106629,626988,602,2336,4382,0627,0
106629,1016091,602,3196,2541,0627,0
106629,788209,602,3196,2541,0627,0
106629,719312,761,3196,2541,0627,0
106629,424165,602,3196,2541,0627,0
